frame,camera,player_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence,class
3,tacticam,player_08,1135,482,1163,543,1149.5542,513.0376,0.9084497690200806,player
6,tacticam,player_08,1125,480,1157,543,1141.3354,512.0875,0.9152771234512329,player
9,tacticam,player_08,1115,479,1156,543,1135.9958,511.59338,0.9276109933853149,player
12,tacticam,player_08,1116,481,1142,543,1129.4542,512.5254,0.881076991558075,player
15,tacticam,player_08,1112,480,1145,542,1129.435,511.60114,0.9164971113204956,player
18,tacticam,player_08,1111,481,1144,544,1128.0297,512.8522,0.9100391268730164,player
21,tacticam,player_08,1108,482,1135,544,1122.4171,513.15326,0.9048618674278259,player
24,tacticam,player_08,1103,480,1141,542,1122.5598,511.18408,0.9214748740196228,player
27,tacticam,player_08,1109,481,1133,541,1121.1082,511.86334,0.8918217420578003,player
30,tacticam,player_08,1103,480,1134,540,1118.8835,510.50226,0.9128535389900208,player
33,tacticam,player_08,1101,480,1135,538,1118.1808,509.51227,0.9227964282035828,player
36,tacticam,player_08,1103,482,1126,538,1114.7684,510.21643,0.9065221548080444,player
39,tacticam,player_08,1101,479,1135,535,1118.6545,507.47818,0.9170411229133606,player
42,tacticam,player_08,1104,481,1126,537,1115.278,509.0915,0.9022740721702576,player
45,tacticam,player_08,1099,480,1132,534,1115.8242,507.46533,0.9212424159049988,player
48,tacticam,player_08,1100,480,1132,534,1116.5054,507.4856,0.9164762496948242,player
51,tacticam,player_08,1100,481,1131,535,1116.291,508.4339,0.9088361859321594,player
54,tacticam,player_08,1101,480,1136,530,1119.178,505.601,0.9246364831924438,player
57,tacticam,player_08,1102,482,1135,529,1118.9253,506.11932,0.9288792014122009,player
60,tacticam,player_08,1101,483,1141,529,1121.5996,506.4279,0.9236109852790833,player
63,tacticam,player_08,1101,482,1133,530,1117.7169,506.72565,0.910846471786499,player
66,tacticam,player_08,1100,477,1137,526,1119.1666,501.96103,0.9218383431434631,player
69,tacticam,player_08,1097,476,1124,525,1110.7612,500.89832,0.9078083038330078,player
72,tacticam,player_08,1088,474,1126,522,1107.3655,498.20248,0.9073814153671265,player
75,tacticam,player_08,1080,473,1104,523,1092.6162,498.5052,0.9069440960884094,player
78,tacticam,player_08,1069,470,1105,517,1087.4529,493.7682,0.9180947542190552,player
81,tacticam,player_08,1064,468,1082,517,1073.7378,493.34937,0.8754657506942749,player
84,tacticam,player_08,1051,465,1085,513,1068.593,489.12326,0.9096623659133911,player
87,tacticam,player_08,1046,463,1072,512,1059.4309,487.92297,0.8903804421424866,player
90,tacticam,player_08,1035,460,1065,510,1050.6388,485.2337,0.9107730984687805,player
93,tacticam,player_08,1027,457,1057,508,1042.237,483.17807,0.9040729403495789,player
96,tacticam,player_08,1018,455,1045,506,1032.4512,480.74698,0.8771999478340149,player
99,tacticam,player_08,1005,451,1041,501,1023.44403,476.58536,0.9191311001777649,player
102,tacticam,player_08,999,450,1021,501,1010.6834,475.7766,0.8525256514549255,player
105,tacticam,player_08,981,443,1015,492,998.0268,467.9197,0.9138727784156799,player
108,tacticam,player_08,974,442,996,492,985.5051,467.60312,0.863722026348114,player
111,tacticam,player_08,947,437,979,486,963.7311,462.28094,0.9189727306365967,player
114,tacticam,player_08,932,435,964,483,948.4131,459.52615,0.9095091819763184,player
117,tacticam,player_08,919,434,943,485,931.5789,460.09918,0.8998484015464783,player
120,tacticam,player_08,894,431,931,479,912.8022,455.37323,0.9174084067344666,player
123,tacticam,player_08,884,430,901,479,892.89294,454.86804,0.8647125959396362,player
126,tacticam,player_08,866,426,899,474,883.0001,450.60165,0.9208036661148071,player
129,tacticam,player_08,853,425,888,475,871.19293,450.49988,0.9118077754974365,player
132,tacticam,player_08,850,422,869,471,859.91656,447.34955,0.8714408278465271,player
135,tacticam,player_08,835,420,865,468,850.4292,444.65176,0.9192321300506592,player
138,tacticam,player_08,830,420,848,468,839.06415,444.59482,0.48742666840553284,player
141,tacticam,player_08,818,416,848,466,833.7054,441.58914,0.9149996638298035,player
144,tacticam,player_08,812,416,840,463,826.7534,440.00775,0.9162609577178955,player
147,tacticam,player_08,810,413,830,460,820.5842,436.85175,0.8910075426101685,player
150,tacticam,player_08,803,411,833,459,818.39484,435.38745,0.9178246259689331,player
156,tacticam,player_08,798,409,819,455,809.2556,432.601,0.921531081199646,player
159,tacticam,player_08,790,409,820,455,805.31323,432.28436,0.9227688908576965,player
162,tacticam,player_08,795,407,816,455,806.0378,431.40564,0.9114293456077576,player
165,tacticam,player_08,793,404,817,451,805.24786,428.2945,0.9017810225486755,player
168,tacticam,player_08,788,405,815,455,801.9637,430.5651,0.9083895683288574,player
171,tacticam,player_08,791,405,814,455,803.1685,430.4749,0.9057582020759583,player
174,tacticam,player_08,787,401,809,447,798.26605,424.5963,0.8981958627700806,player
177,tacticam,player_08,783,399,806,447,795.02216,423.8759,0.8677543997764587,player
180,tacticam,player_08,780,401,804,447,792.6482,424.75885,0.8850597739219666,player
183,tacticam,player_08,783,403,804,447,793.9031,425.404,0.8790275454521179,player
186,tacticam,player_08,786,403,807,448,796.9312,426.10312,0.8795101046562195,player
189,tacticam,player_08,790,401,809,448,800.2381,424.77222,0.8889963030815125,player
192,tacticam,player_08,795,398,812,448,804.09576,423.5084,0.8828322887420654,player
195,tacticam,player_08,799,397,815,447,807.19556,422.6076,0.8919520974159241,player
198,tacticam,player_08,801,396,815,447,808.708,422.04355,0.8816915154457092,player
0,tacticam,unmatched_t_3,928,197,967,247,948.09357,222.60239,0.919962465763092,player
0,tacticam,unmatched_t_3,903,158,939,206,921.4424,182.25555,0.7300393581390381,player
3,tacticam,unmatched_t_3,929,202,957,247,943.77155,225.17862,0.8803190588951111,player
3,tacticam,unmatched_t_3,900,157,926,203,913.4846,180.3396,0.5797246098518372,player
6,tacticam,unmatched_t_3,923,196,957,245,940.7263,221.01361,0.9012754559516907,player
6,tacticam,unmatched_t_3,898,156,930,203,914.3441,179.8109,0.857986330986023,player
6,tacticam,unmatched_t_3,868,147,901,189,884.8394,168.5208,0.8518783450126648,player
9,tacticam,unmatched_t_3,859,148,890,188,874.5859,168.6619,0.8961812853813171,player
9,tacticam,unmatched_t_3,893,155,926,205,910.2065,180.80415,0.8930546641349792,player
12,tacticam,unmatched_t_3,919,198,944,247,931.6826,222.87296,0.8874422311782837,player
12,tacticam,unmatched_t_3,889,155,918,200,903.8494,178.11813,0.8620080351829529,player
15,tacticam,unmatched_t_3,839,148,868,191,853.8298,169.85442,0.9231372475624084,player
15,tacticam,unmatched_t_3,886,155,924,204,905.6153,180.08519,0.9167045950889587,player
15,tacticam,unmatched_t_3,916,198,951,246,934.01697,222.91599,0.91590416431427,player
18,tacticam,unmatched_t_3,920,201,948,250,934.7333,226.29663,0.9056670665740967,player
18,tacticam,unmatched_t_3,890,158,916,205,903.833,182.1162,0.8750485181808472,player
21,tacticam,unmatched_t_3,889,157,923,205,906.64966,181.86456,0.9089613556861877,player
21,tacticam,unmatched_t_3,919,204,947,250,933.54785,227.79652,0.8838199377059937,player
24,tacticam,unmatched_t_3,890,163,924,210,907.6954,186.91905,0.9021002054214478,player
24,tacticam,unmatched_t_3,917,206,954,253,936.10986,229.88525,0.8801624178886414,player
27,tacticam,unmatched_t_3,891,169,922,214,906.9668,191.56151,0.9005057215690613,player
27,tacticam,unmatched_t_3,924,213,947,259,935.7592,236.54544,0.812707245349884,player
30,tacticam,unmatched_t_3,922,217,957,260,940.12445,238.82709,0.9153216481208801,player
30,tacticam,unmatched_t_3,889,174,927,217,908.74255,196.27649,0.8869554400444031,player
33,tacticam,unmatched_t_3,890,179,919,222,905.23834,200.80733,0.8922213315963745,player
33,tacticam,unmatched_t_3,925,222,955,268,940.7305,245.34682,0.8844775557518005,player
36,tacticam,unmatched_t_3,892,181,930,225,911.2141,203.44632,0.9024751782417297,player
36,tacticam,unmatched_t_3,928,227,957,269,943.29364,248.75787,0.8818526864051819,player
39,tacticam,unmatched_t_3,926,232,962,273,944.5034,253.15616,0.8933731913566589,player
39,tacticam,unmatched_t_3,897,188,923,230,910.73486,209.36536,0.8703399300575256,player
42,tacticam,unmatched_t_3,896,190,929,232,912.6692,211.75497,0.8957392573356628,player
42,tacticam,unmatched_t_3,932,234,952,277,942.9157,255.94922,0.868500828742981,player
45,tacticam,unmatched_t_3,958,185,993,227,976.0896,206.54114,0.9121647477149963,player
45,tacticam,unmatched_t_3,930,238,964,279,947.1427,259.0378,0.9072786569595337,player
48,tacticam,unmatched_t_3,936,244,957,286,946.72815,265.10715,0.9017141461372375,player
48,tacticam,unmatched_t_3,960,190,984,232,972.24634,211.68132,0.8911823034286499,player
51,tacticam,unmatched_t_3,939,245,970,286,954.69525,266.255,0.9266886711120605,player
51,tacticam,unmatched_t_3,900,198,935,241,918.21497,220.2892,0.9161399602890015,player
51,tacticam,unmatched_t_3,960,190,990,233,975.59216,212.20271,0.8979072570800781,player
54,tacticam,unmatched_t_3,960,193,987,237,974.00775,215.64258,0.9084644317626953,player
54,tacticam,unmatched_t_3,910,202,930,246,920.4397,224.47078,0.8883934617042542,player
54,tacticam,unmatched_t_3,944,248,974,291,959.3804,269.82275,0.8766362071037292,player
57,tacticam,unmatched_t_3,914,203,944,246,929.23535,224.77245,0.9039415121078491,player
57,tacticam,unmatched_t_3,964,198,991,240,977.8502,219.41858,0.893394947052002,player
57,tacticam,unmatched_t_3,952,250,975,294,963.85394,272.51688,0.8901758790016174,player
60,tacticam,unmatched_t_3,962,199,997,240,980.0982,220.22552,0.9134436845779419,player
60,tacticam,unmatched_t_3,952,252,989,296,971.4164,274.4036,0.9037299156188965,player
63,tacticam,unmatched_t_3,924,207,950,252,937.6299,229.82506,0.8779823780059814,player
63,tacticam,unmatched_t_3,973,204,990,245,981.7846,225.11156,0.8632993102073669,player
66,tacticam,unmatched_t_3,967,257,994,302,980.8354,279.7601,0.8952467441558838,player
66,tacticam,unmatched_t_3,968,204,1003,247,985.63605,225.92346,0.8686308860778809,player
66,tacticam,unmatched_t_3,924,211,956,255,940.53754,233.23436,0.8644039630889893,player
69,tacticam,unmatched_t_3,933,216,949,259,941.85754,237.76936,0.8618343472480774,player
69,tacticam,unmatched_t_3,972,210,994,253,983.6329,231.89551,0.8360638618469238,player
72,tacticam,unmatched_t_3,930,217,961,260,946.0648,239.00151,0.9126438498497009,player
72,tacticam,unmatched_t_3,966,211,995,254,981.1012,233.18825,0.878576934337616,player
72,tacticam,unmatched_t_3,973,266,992,309,983.08936,288.35956,0.8746436834335327,player
75,tacticam,unmatched_t_3,967,265,997,311,982.5445,288.49347,0.9077677130699158,player
75,tacticam,unmatched_t_3,961,216,986,255,974.0189,236.34741,0.8772086501121521,player
78,tacticam,unmatched_t_3,958,217,981,258,969.97125,238.00946,0.898500382900238,player
78,tacticam,unmatched_t_3,967,270,996,313,981.626,291.69278,0.8971279263496399,player
81,tacticam,unmatched_t_3,949,216,981,254,965.4849,235.64047,0.8691531419754028,player
81,tacticam,unmatched_t_3,971,269,987,312,979.6537,290.76947,0.8194844126701355,player
84,tacticam,unmatched_t_3,963,268,997,311,980.6596,290.29962,0.9236917495727539,player
87,tacticam,unmatched_t_3,941,218,969,256,955.31396,237.25543,0.869447648525238,player
87,tacticam,unmatched_t_3,970,267,993,310,982.0686,289.41522,0.8578078150749207,player
90,tacticam,unmatched_t_3,973,267,993,311,983.1576,289.63834,0.9049334526062012,player
93,tacticam,unmatched_t_3,967,267,1000,309,984.29114,288.78625,0.8900660276412964,player
96,tacticam,unmatched_t_3,975,270,994,312,984.97723,291.77417,0.8470232486724854,player
99,tacticam,unmatched_t_3,976,266,996,310,986.3022,288.41992,0.8693138360977173,player
102,tacticam,unmatched_t_3,969,268,1001,308,985.52325,288.17743,0.8782297372817993,player
105,tacticam,unmatched_t_3,974,265,992,308,983.7054,286.76614,0.8894462585449219,player
108,tacticam,unmatched_t_3,972,262,991,305,982.2043,284.01584,0.897132396697998,player
111,tacticam,unmatched_t_3,956,263,984,304,970.5611,284.20166,0.9212663173675537,player
114,tacticam,unmatched_t_3,958,263,975,305,966.8932,284.517,0.8832592368125916,player
120,tacticam,unmatched_t_3,939,262,967,306,953.66364,284.56503,0.9087052345275879,player
123,tacticam,unmatched_t_3,940,262,955,306,948.03204,284.63333,0.8523231744766235,player
126,tacticam,unmatched_t_3,941,261,958,307,949.88983,284.41895,0.8730295300483704,player
129,tacticam,unmatched_t_3,938,261,962,306,950.915,284.13788,0.9017018675804138,player
132,tacticam,unmatched_t_3,943,262,966,307,954.96075,284.71747,0.90665602684021,player
0,tacticam,player_01,901,573,942,639,922.04425,606.34094,0.918612003326416,player
3,tacticam,player_01,890,575,930,640,910.7091,607.87195,0.9079695343971252,player
6,tacticam,player_01,871,575,927,638,899.7743,606.6553,0.9141695499420166,player
9,tacticam,player_01,862,574,902,640,882.83203,607.11127,0.9038150906562805,player
12,tacticam,player_01,854,571,898,639,876.6127,605.35376,0.924441933631897,player
15,tacticam,player_01,846,574,889,639,867.86664,606.8071,0.9089317917823792,player
18,tacticam,player_01,839,572,875,639,857.24835,606.07916,0.9111147522926331,player
21,tacticam,player_01,823,568,880,631,851.68085,599.9486,0.9191474318504333,player
24,tacticam,player_01,818,568,859,632,839.196,600.19293,0.907686710357666,player
27,tacticam,player_01,814,563,859,630,836.96704,597.1705,0.9267443418502808,player
30,tacticam,player_01,812,561,847,623,830.3203,592.5597,0.9173176884651184,player
33,tacticam,player_01,807,558,844,621,826.1186,590.1273,0.9243589043617249,player
36,tacticam,player_01,795,554,849,612,822.7863,583.35626,0.920204758644104,player
39,tacticam,player_01,796,552,831,611,813.84595,582.0872,0.9189232587814331,player
42,tacticam,player_01,790,547,835,605,813.08167,576.5909,0.9290845990180969,player
45,tacticam,player_01,789,545,822,601,806.057,573.5631,0.9004278182983398,player
48,tacticam,player_01,785,540,824,599,804.8445,569.747,0.9160548448562622,player
51,tacticam,player_01,779,537,826,590,803.3743,563.8061,0.9210163950920105,player
54,tacticam,player_01,782,532,814,591,798.83844,561.9586,0.9254999160766602,player
57,tacticam,player_01,782,528,826,582,804.0426,555.40344,0.92606520652771,player
60,tacticam,player_01,784,526,813,581,799.0351,553.9737,0.9048329591751099,player
63,tacticam,player_01,783,522,824,578,804.2036,550.65466,0.9278170466423035,player
66,tacticam,player_01,778,520,824,572,801.0903,546.46564,0.9070739150047302,player
69,tacticam,player_01,770,516,813,571,792.08514,544.1745,0.9132022261619568,player
72,tacticam,player_01,769,512,817,564,793.42896,538.16846,0.9134281277656555,player
75,tacticam,player_01,761,511,800,563,780.7029,537.4038,0.9081506729125977,player
78,tacticam,player_01,764,506,801,557,783.2089,531.9486,0.9234727025032043,player
81,tacticam,player_01,751,503,794,553,773.1632,528.63293,0.91233891248703,player
84,tacticam,player_01,745,499,778,553,762.0948,526.5296,0.9134246706962585,player
87,tacticam,player_01,744,495,778,545,761.5838,520.7978,0.9318599700927734,player
90,tacticam,player_01,738,495,768,542,753.64233,518.99945,0.9182301163673401,player
93,tacticam,player_01,733,490,765,542,749.52686,516.2526,0.9227665066719055,player
96,tacticam,player_01,720,485,764,536,742.32587,510.83484,0.9163970351219177,player
99,tacticam,player_01,716,484,747,535,732.13574,509.89398,0.8986722826957703,player
102,tacticam,player_01,711,479,742,532,727.13855,505.84674,0.9198974370956421,player
105,tacticam,player_01,697,473,735,522,716.4867,497.81122,0.9182851314544678,player
108,tacticam,player_01,692,470,716,522,704.74927,496.37674,0.902801513671875,player
111,tacticam,player_01,672,466,705,518,689.27466,492.07217,0.9133383631706238,player
114,tacticam,player_01,656,465,698,513,677.8905,489.36917,0.9042997360229492,player
117,tacticam,player_01,645,466,673,517,659.5144,492.12836,0.9044662714004517,player
120,tacticam,player_01,631,462,663,513,647.4005,488.08548,0.9058636426925659,player
123,tacticam,player_01,613,461,643,512,628.51013,486.63492,0.9157829880714417,player
126,tacticam,player_01,608,460,631,511,619.8507,485.9957,0.8977945446968079,player
129,tacticam,player_01,594,456,631,508,612.8392,482.37946,0.9261027574539185,player
132,tacticam,player_01,588,460,625,507,607.0911,483.99707,0.9169108271598816,player
135,tacticam,player_01,592,456,610,505,601.1312,481.2387,0.9135066270828247,player
138,tacticam,player_01,581,451,609,503,595.8228,477.67053,0.9302511811256409,player
141,tacticam,player_01,577,452,601,504,589.9717,478.26654,0.9122254252433777,player
144,tacticam,player_01,577,454,599,503,588.19324,478.95062,0.9160709977149963,player
147,tacticam,player_01,572,448,601,500,587.22906,474.51077,0.9196323156356812,player
150,tacticam,player_01,577,451,601,499,589.26465,475.5204,0.9062755703926086,player
153,tacticam,player_01,576,446,602,499,589.40607,473.1839,0.9033005237579346,player
156,tacticam,player_01,576,446,607,503,591.90454,474.8902,0.8986121416091919,player
159,tacticam,player_01,585,446,609,498,597.1577,472.41412,0.885267972946167,player
162,tacticam,player_01,589,442,610,495,600.0602,468.85638,0.9092623591423035,player
165,tacticam,player_01,587,441,613,494,600.3118,468.05457,0.8995681405067444,player
168,tacticam,player_01,586,444,620,494,603.42523,469.52563,0.909114420413971,player
171,tacticam,player_01,592,445,624,495,608.7152,470.2014,0.9190047383308411,player
174,tacticam,player_01,594,443,617,494,605.9245,468.88562,0.9066981673240662,player
177,tacticam,player_01,591,443,613,495,602.54175,469.3647,0.8826248645782471,player
180,tacticam,player_01,584,443,613,495,599.0008,469.27814,0.9186381697654724,player
183,tacticam,player_01,586,443,615,495,601.06586,469.50366,0.9236671924591064,player
186,tacticam,player_01,591,442,610,494,600.9604,468.74176,0.9143800735473633,player
189,tacticam,player_01,589,442,609,495,599.49475,468.8138,0.9204617738723755,player
192,tacticam,player_01,581,441,613,495,597.48926,468.39578,0.9195556640625,player
195,tacticam,player_01,580,442,615,495,598.0501,469.21262,0.9050496220588684,player
198,tacticam,player_01,584,442,610,495,597.8711,468.7942,0.9190340042114258,player
0,tacticam,unmatched_t_5,1131,344,1168,403,1150.04,373.67743,0.917723536491394,player
3,tacticam,unmatched_t_5,1135,348,1164,405,1149.9474,377.1233,0.9093207716941833,player
6,tacticam,unmatched_t_5,1132,347,1156,406,1144.7555,377.07358,0.8900831341743469,player
9,tacticam,unmatched_t_5,1126,347,1162,405,1144.447,376.49847,0.9266148209571838,player
12,tacticam,unmatched_t_5,1129,351,1163,408,1146.6267,380.07834,0.9135411381721497,player
15,tacticam,unmatched_t_5,1133,351,1154,408,1143.9316,379.8706,0.8925171494483948,player
18,tacticam,unmatched_t_5,1133,351,1166,410,1149.8599,381.1527,0.9209645390510559,player
21,tacticam,unmatched_t_5,1138,356,1167,413,1152.9763,385.1999,0.8877789974212646,player
27,tacticam,unmatched_t_5,1143,359,1174,415,1158.831,387.46408,0.922744870185852,player
30,tacticam,unmatched_t_5,1147,364,1179,418,1163.3416,391.51895,0.9136852025985718,player
33,tacticam,unmatched_t_5,1151,367,1173,421,1162.6224,394.5241,0.8978160619735718,player
36,tacticam,unmatched_t_5,1157,368,1185,422,1171.2073,395.68134,0.912607729434967,player
39,tacticam,unmatched_t_5,1158,373,1192,426,1175.2313,399.91498,0.9050331115722656,player
42,tacticam,unmatched_t_5,1169,375,1190,427,1179.8112,401.59247,0.8777590394020081,player
45,tacticam,unmatched_t_5,1173,375,1198,428,1186.4565,402.33014,0.9101956486701965,player
48,tacticam,unmatched_t_5,1176,379,1210,430,1193.2817,404.76862,0.9307271838188171,player
51,tacticam,unmatched_t_5,1191,382,1214,431,1202.8826,407.48938,0.7966818809509277,player
54,tacticam,unmatched_t_5,1199,382,1223,432,1211.6812,407.4916,0.9171217083930969,player
57,tacticam,unmatched_t_5,1208,385,1240,435,1224.6744,410.25116,0.9136894941329956,player
60,tacticam,unmatched_t_5,1223,388,1247,436,1235.1586,412.53925,0.904918909072876,player
63,tacticam,unmatched_t_5,1233,387,1256,438,1245.0941,413.11685,0.911811351776123,player
66,tacticam,unmatched_t_5,1237,388,1270,440,1253.6469,414.50784,0.9267744421958923,player
69,tacticam,unmatched_t_5,1249,392,1271,441,1260.4082,417.17706,0.9044734835624695,player
72,tacticam,unmatched_t_5,1255,393,1275,441,1265.5254,417.27417,0.9026557207107544,player
75,tacticam,unmatched_t_5,1252,394,1281,440,1266.952,417.5712,0.9229468107223511,player
78,tacticam,unmatched_t_5,1259,397,1281,442,1270.1265,420.15573,0.8922827243804932,player
81,tacticam,unmatched_t_5,1262,395,1282,442,1272.522,418.7644,0.9091225862503052,player
84,tacticam,unmatched_t_5,1262,393,1294,442,1278.7903,417.65643,0.9198271036148071,player
87,tacticam,unmatched_t_5,1271,395,1296,442,1283.8928,419.0114,0.9055060744285583,player
90,tacticam,unmatched_t_5,1277,393,1296,439,1286.9011,416.5542,0.8939462304115295,player
93,tacticam,unmatched_t_5,1281,392,1307,438,1294.4536,415.967,0.9218376278877258,player
96,tacticam,unmatched_t_5,1286,393,1306,446,1296.4054,420.20892,0.5539865493774414,player
99,tacticam,unmatched_t_5,1287,390,1305,441,1296.6189,415.95117,0.8194589614868164,player
102,tacticam,unmatched_t_5,1286,391,1315,438,1300.7498,414.72702,0.9170602560043335,player
105,tacticam,unmatched_t_5,1287,389,1312,435,1300.1155,412.385,0.899355411529541,player
108,tacticam,unmatched_t_5,1288,387,1305,437,1297.0612,412.8523,0.87862628698349,player
111,tacticam,unmatched_t_5,1274,385,1301,434,1288.3274,410.0388,0.913494884967804,player
114,tacticam,unmatched_t_5,1273,388,1300,434,1287.2002,411.4312,0.9060221314430237,player
117,tacticam,unmatched_t_5,1270,388,1288,434,1279.1195,411.75238,0.9024340510368347,player
120,tacticam,unmatched_t_5,1261,386,1285,434,1273.5839,410.2718,0.8927000761032104,player
123,tacticam,unmatched_t_5,1254,388,1282,435,1268.0135,411.93146,0.9210792779922485,player
126,tacticam,unmatched_t_5,1255,389,1273,435,1264.4116,412.45486,0.8908212184906006,player
129,tacticam,unmatched_t_5,1255,386,1276,435,1265.8889,411.00513,0.9018607139587402,player
132,tacticam,unmatched_t_5,1251,388,1280,436,1265.865,412.84882,0.9161244630813599,player
135,tacticam,unmatched_t_5,1257,390,1278,436,1267.6915,413.60498,0.8939369916915894,player
138,tacticam,unmatched_t_5,1258,388,1276,436,1267.5482,412.48535,0.8793307542800903,player
141,tacticam,unmatched_t_5,1256,388,1282,436,1269.0978,412.7505,0.916641891002655,player
144,tacticam,unmatched_t_5,1262,390,1281,436,1271.6604,413.39914,0.9096065163612366,player
147,tacticam,unmatched_t_5,1266,389,1281,437,1274.3025,413.81094,0.9167959690093994,player
150,tacticam,unmatched_t_5,1268,390,1293,438,1280.5214,414.87616,0.908778965473175,player
153,tacticam,unmatched_t_5,1277,391,1297,439,1287.8027,415.9052,0.8974276185035706,player
156,tacticam,unmatched_t_5,1282,391,1299,440,1290.8827,415.9583,0.8678809404373169,player
159,tacticam,unmatched_t_5,1282,392,1308,441,1295.7737,417.4405,0.8334669470787048,player
162,tacticam,unmatched_t_5,1289,393,1317,442,1303.5769,418.30417,0.9159625172615051,player
165,tacticam,unmatched_t_5,1297,393,1317,442,1307.4038,418.1626,0.8967416286468506,player
168,tacticam,unmatched_t_5,1304,394,1319,444,1311.7437,419.54727,0.8908863067626953,player
171,tacticam,unmatched_t_5,1300,396,1326,445,1313.6606,421.05972,0.9055716395378113,player
174,tacticam,unmatched_t_5,1301,397,1327,447,1314.6691,422.60934,0.9131903052330017,player
177,tacticam,unmatched_t_5,1303,398,1322,447,1312.9557,422.83978,0.8915994167327881,player
180,tacticam,unmatched_t_5,1304,397,1320,447,1312.526,422.7094,0.8805882930755615,player
183,tacticam,unmatched_t_5,1299,398,1324,447,1312.0359,422.85577,0.9031720757484436,player
186,tacticam,unmatched_t_5,1303,398,1327,447,1315.4908,422.93344,0.9136634469032288,player
189,tacticam,unmatched_t_5,1306,399,1327,447,1317.244,423.4342,0.8960748314857483,player
192,tacticam,unmatched_t_5,1308,398,1324,446,1316.7456,422.67813,0.9004812836647034,player
195,tacticam,unmatched_t_5,1307,398,1325,447,1316.6672,423.0282,0.8900192975997925,player
198,tacticam,unmatched_t_5,1302,398,1328,448,1315.4216,423.40356,0.9152994751930237,player
0,tacticam,player_18,1659,461,1695,524,1677.4625,492.74323,0.9137445688247681,player
3,tacticam,player_18,1664,462,1698,523,1681.8604,493.24786,0.8928574919700623,player
6,tacticam,player_18,1664,461,1695,523,1679.8257,492.84863,0.9057255387306213,player
9,tacticam,player_18,1663,460,1702,524,1682.7733,492.42108,0.9210906028747559,player
12,tacticam,player_18,1669,464,1702,524,1685.8033,494.53122,0.9155672788619995,player
15,tacticam,player_18,1671,463,1699,526,1685.6262,495.1378,0.9178074598312378,player
18,tacticam,player_18,1670,463,1710,526,1690.4176,494.9825,0.925125002861023,player
21,tacticam,player_18,1674,466,1709,528,1691.7839,497.70282,0.9045577645301819,player
24,tacticam,player_18,1673,468,1700,529,1687.0573,499.19522,0.9032013416290283,player
27,tacticam,player_18,1666,468,1705,530,1685.9683,499.33545,0.9230223298072815,player
30,tacticam,player_18,1664,472,1699,531,1682.0247,501.67548,0.901995062828064,player
33,tacticam,player_18,1663,473,1689,533,1676.0845,503.40552,0.8899417519569397,player
36,tacticam,player_18,1657,472,1692,533,1675.0657,503.09125,0.9237873554229736,player
39,tacticam,player_18,1655,477,1690,535,1673.0032,506.14233,0.9079396724700928,player
39,tacticam,player_18,1653,468,1689,544,1671.289,506.80417,0.28778374195098877,player
42,tacticam,player_18,1657,480,1682,537,1669.9578,508.7304,0.9054833650588989,player
42,tacticam,player_18,1654,478,1683,548,1668.8075,513.05725,0.2646455764770508,player
45,tacticam,player_18,1652,480,1690,538,1671.7051,509.1101,0.9272290468215942,player
48,tacticam,player_18,1651,483,1687,540,1669.5886,512.0348,0.9115375876426697,player
51,tacticam,player_18,1655,484,1682,541,1669.0605,513.07587,0.9140921235084534,player
54,tacticam,player_18,1654,483,1692,540,1673.799,512.0265,0.9306627511978149,player
57,tacticam,player_18,1661,487,1696,543,1679.2639,515.4935,0.8963375687599182,player
60,tacticam,player_18,1667,488,1691,544,1679.539,516.4191,0.7092527747154236,player
63,tacticam,player_18,1665,488,1703,544,1684.4554,516.5951,0.9215407967567444,player
66,tacticam,player_18,1664,492,1701,545,1683.2585,519.086,0.8896604776382446,player
69,tacticam,player_18,1666,490,1691,548,1679.3264,519.4608,0.5947675704956055,player
72,tacticam,player_18,1664,491,1696,545,1680.4712,518.3442,0.8749208450317383,player
75,tacticam,player_18,1657,492,1682,547,1669.9369,519.74634,0.8948585391044617,player
78,tacticam,player_18,1660,493,1680,547,1670.4595,520.81323,0.897937536239624,player
81,tacticam,player_18,1654,490,1688,545,1671.9592,518.39496,0.9275967478752136,player
84,tacticam,player_18,1655,492,1691,544,1673.4103,518.63794,0.9183981418609619,player
87,tacticam,player_18,1663,492,1684,546,1673.9279,519.7637,0.8981663584709167,player
90,tacticam,player_18,1661,489,1694,544,1678.0382,516.9605,0.9227278232574463,player
93,tacticam,player_18,1661,490,1699,544,1680.5771,517.648,0.9087435603141785,player
96,tacticam,player_18,1669,489,1690,549,1679.989,519.5062,0.7263914942741394,player
99,tacticam,player_18,1666,488,1697,543,1682.1699,515.6007,0.9244166612625122,player
102,tacticam,player_18,1661,489,1699,543,1680.8679,516.06067,0.9122341871261597,player
105,tacticam,player_18,1664,485,1686,539,1675.3074,512.37305,0.8931509852409363,player
108,tacticam,player_18,1658,481,1689,537,1673.9154,509.45462,0.9201791286468506,player
111,tacticam,player_18,1641,480,1679,535,1660.3743,507.8802,0.9131499528884888,player
114,tacticam,player_18,1641,481,1663,535,1652.5983,508.4178,0.8765943050384521,player
117,tacticam,player_18,1631,480,1661,534,1646.6318,507.3727,0.9126742482185364,player
120,tacticam,player_18,1616,479,1654,531,1635.7015,505.3503,0.9112818241119385,player
