frame,camera,player_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,confidence,class
120,tacticam,player_02,300,440,328,488,314.3448,464.27783,0.922782838344574,player
125,tacticam,player_02,281,428,309,476,295.6477,452.6131,0.917707085609436,player
130,tacticam,player_02,267,421,293,467,280.20782,444.40677,0.9147647023200989,player
0,tacticam,unmatched_t_10,289,446,316,513,302.93948,479.9979,0.9100699424743652,player
5,tacticam,unmatched_t_10,286,438,319,502,303.2375,470.71848,0.9247574210166931,player
10,tacticam,unmatched_t_10,284,429,317,495,301.1051,462.7141,0.9118071794509888,player
15,tacticam,unmatched_t_10,293,423,320,482,306.98108,452.7648,0.921147882938385,player
0,tacticam,unmatched_t_11,734,346,771,403,753.2375,374.87793,0.9099509716033936,player
0,tacticam,unmatched_t_11,771,396,801,456,786.6268,426.35413,0.9091646671295166,player
5,tacticam,unmatched_t_11,763,398,796,456,779.8806,427.3819,0.9027697443962097,player
5,tacticam,unmatched_t_11,726,348,758,400,742.0735,374.7301,0.8979545831680298,player
10,tacticam,unmatched_t_11,716,343,753,397,735.2747,370.18207,0.8932700753211975,player
10,tacticam,unmatched_t_11,749,390,785,452,767.67535,421.4695,0.5302799940109253,player
15,tacticam,unmatched_t_11,712,343,745,398,728.98596,370.89056,0.8933484554290771,player
15,tacticam,unmatched_t_11,745,390,773,454,759.1834,422.23978,0.8910192847251892,player
20,tacticam,unmatched_t_11,743,391,781,447,762.3629,419.8416,0.9160165190696716,player
20,tacticam,unmatched_t_11,710,344,747,398,729.2686,371.6056,0.9089035391807556,player
25,tacticam,unmatched_t_11,748,384,780,446,764.1807,415.6247,0.9227792620658875,player
25,tacticam,unmatched_t_11,709,342,749,397,729.32007,369.6395,0.9095149040222168,player
30,tacticam,unmatched_t_11,718,345,743,399,730.81067,372.77734,0.8965933322906494,player
35,tacticam,unmatched_t_11,718,347,757,400,737.798,374.38263,0.9110921621322632,player
35,tacticam,unmatched_t_11,758,387,798,440,778.4751,414.0147,0.9081907868385315,player
40,tacticam,unmatched_t_11,723,350,760,402,741.73114,376.44406,0.9149607419967651,player
40,tacticam,unmatched_t_11,773,386,799,443,786.13684,414.97275,0.8947814106941223,player
45,tacticam,unmatched_t_11,783,384,811,436,797.2936,410.9056,0.9042539000511169,player
45,tacticam,unmatched_t_11,731,352,757,403,744.40784,378.1018,0.8470799326896667,player
50,tacticam,unmatched_t_11,791,383,825,432,808.63184,407.93027,0.9274181723594666,player
50,tacticam,unmatched_t_11,732,351,775,401,753.8451,376.41046,0.9165560603141785,player
55,tacticam,unmatched_t_11,815,383,832,431,824.3368,407.82605,0.9037643671035767,player
55,tacticam,unmatched_t_11,745,353,774,403,759.9274,378.8951,0.8915507197380066,player
60,tacticam,unmatched_t_11,757,353,782,403,770.1885,378.2212,0.6339393258094788,player
65,tacticam,unmatched_t_11,762,351,801,399,782.42426,375.49942,0.9250919222831726,player
70,tacticam,unmatched_t_11,770,353,794,401,782.55896,377.76334,0.8988498449325562,player
75,tacticam,unmatched_t_11,766,352,796,397,781.0609,374.89508,0.8908289074897766,player
80,tacticam,unmatched_t_11,764,349,793,395,778.90063,372.6704,0.9116939306259155,player
85,tacticam,unmatched_t_11,755,346,782,390,769.0399,368.76453,0.7205409407615662,player
90,tacticam,unmatched_t_11,749,340,784,386,766.87695,363.4192,0.90765780210495,player
95,tacticam,unmatched_t_11,747,339,771,387,759.04333,363.92963,0.9038518071174622,player
100,tacticam,unmatched_t_11,735,338,771,384,753.40106,361.34167,0.903825044631958,player
105,tacticam,unmatched_t_11,725,330,754,374,739.9351,352.8454,0.9195629358291626,player
0,tacticam,unmatched_t_12,1026,147,1051,194,1038.5614,170.95242,0.9073147773742676,player
5,tacticam,unmatched_t_12,1009,144,1043,193,1026.6083,168.99603,0.9225034713745117,player
10,tacticam,unmatched_t_12,999,146,1034,194,1017.13275,170.67505,0.9206672310829163,player
15,tacticam,unmatched_t_12,991,147,1017,195,1004.5047,171.62451,0.8938486576080322,player
20,tacticam,unmatched_t_12,986,152,1018,198,1002.3195,175.32733,0.9071633219718933,player
25,tacticam,unmatched_t_12,977,155,1016,199,996.9657,177.37094,0.8924904465675354,player
0,tacticam,unmatched_t_13,848,237,890,289,869.40216,263.44913,0.9069359302520752,player
5,tacticam,unmatched_t_13,834,241,874,289,854.484,265.32584,0.9339978098869324,player
10,tacticam,unmatched_t_13,816,242,851,295,834.18915,269.43787,0.9215713739395142,player
15,tacticam,unmatched_t_13,803,246,829,297,816.9137,272.10284,0.7924529314041138,player
20,tacticam,unmatched_t_13,786,247,826,299,806.187,273.7523,0.9147063493728638,player
25,tacticam,unmatched_t_13,776,251,818,300,797.9416,276.1921,0.9082728028297424,player
30,tacticam,unmatched_t_13,765,255,806,303,786.24854,279.6341,0.9156355857849121,player
35,tacticam,unmatched_t_13,760,260,791,310,775.6606,285.35626,0.9058587551116943,player
40,tacticam,unmatched_t_13,753,266,774,313,763.92847,289.65964,0.8923487067222595,player
45,tacticam,unmatched_t_13,740,267,776,313,758.39905,290.45312,0.9213002324104309,player
50,tacticam,unmatched_t_13,737,267,773,311,755.9021,289.48773,0.9008492231369019,player
55,tacticam,unmatched_t_13,740,267,767,315,754.0497,291.48865,0.9058865308761597,player
60,tacticam,unmatched_t_13,743,268,769,317,756.43933,292.86337,0.893294095993042,player
60,tacticam,unmatched_t_13,783,200,801,243,792.32886,222.2596,0.8921900987625122,player
65,tacticam,unmatched_t_13,739,270,777,314,758.3502,292.51868,0.9163323044776917,player
65,tacticam,unmatched_t_13,780,203,807,244,793.6946,223.90222,0.8941524028778076,player
70,tacticam,unmatched_t_13,740,272,771,315,755.6653,293.80573,0.9017853736877441,player
70,tacticam,unmatched_t_13,772,207,807,248,789.6427,227.87796,0.901528000831604,player
75,tacticam,unmatched_t_13,764,210,795,249,780.2035,229.73987,0.9034306406974792,player
75,tacticam,unmatched_t_13,734,272,754,318,744.323,295.4273,0.8772596120834351,player
80,tacticam,unmatched_t_13,715,271,751,314,733.6907,293.2109,0.9094241261482239,player
80,tacticam,unmatched_t_13,701,205,719,247,710.6041,226.5054,0.888058602809906,player
80,tacticam,unmatched_t_13,754,211,780,250,767.469,231.2955,0.8140271306037903,player
85,tacticam,unmatched_t_13,709,268,739,311,724.4482,290.22253,0.9168136119842529,player
85,tacticam,unmatched_t_13,740,207,762,249,751.5255,228.4698,0.8885849714279175,player
85,tacticam,unmatched_t_13,692,205,715,248,704.0534,227.14838,0.8759253025054932,player
90,tacticam,unmatched_t_13,683,208,717,249,700.5841,229.15993,0.9037736058235168,player
90,tacticam,unmatched_t_13,731,206,748,245,739.684,226.00584,0.8043133020401001,player
90,tacticam,unmatched_t_13,706,261,724,306,715.2048,284.24606,0.8018605709075928,player
95,tacticam,unmatched_t_13,694,258,723,302,708.873,280.44452,0.9089459776878357,player
95,tacticam,unmatched_t_13,694,211,713,254,704.12463,232.86911,0.8588705658912659,player
95,tacticam,unmatched_t_13,714,204,737,241,726.0542,223.33827,0.8306553363800049,player
100,tacticam,unmatched_t_13,682,254,719,296,700.98486,275.62506,0.8831167817115784,player
100,tacticam,unmatched_t_13,689,210,720,259,705.31525,235.22044,0.8092411756515503,player
100,tacticam,unmatched_t_13,701,202,730,251,715.7135,226.76617,0.7456791400909424,player
105,tacticam,unmatched_t_13,681,195,706,253,693.6645,224.33734,0.8874936699867249,player
105,tacticam,unmatched_t_13,674,248,699,290,687.33014,269.65253,0.8731474876403809,player
110,tacticam,unmatched_t_13,656,197,676,239,666.5966,218.5843,0.742479145526886,player
110,tacticam,unmatched_t_13,657,247,677,287,667.5941,267.59766,0.7232541441917419,player
115,tacticam,unmatched_t_13,625,240,662,280,644.25195,260.46646,0.9051279425621033,player
115,tacticam,unmatched_t_13,626,192,646,230,636.85376,211.52316,0.8726578950881958,player
115,tacticam,unmatched_t_13,565,240,589,280,577.4952,260.3125,0.764271080493927,player
115,tacticam,unmatched_t_13,640,218,668,263,654.63715,240.95103,0.7091273665428162,player
120,tacticam,unmatched_t_13,591,193,626,229,609.34955,211.79895,0.8986489772796631,player
120,tacticam,unmatched_t_13,623,226,645,259,634.53296,243.08566,0.7172836661338806,player
125,tacticam,unmatched_t_13,574,193,598,228,586.26245,211.2886,0.8996431231498718,player
125,tacticam,unmatched_t_13,524,241,576,276,550.25793,258.89816,0.88084477186203,player
125,tacticam,unmatched_t_13,600,240,623,284,612.0968,262.73642,0.7825641632080078,player
125,tacticam,unmatched_t_13,605,227,629,271,617.39075,249.42119,0.7333489060401917,player
125,tacticam,unmatched_t_13,592,240,618,280,605.4542,260.98398,0.5754407644271851,player
130,tacticam,unmatched_t_13,613,224,638,264,626.20166,244.50256,0.897074282169342,player
130,tacticam,unmatched_t_13,528,243,568,280,548.49475,261.6582,0.8902329206466675,player
130,tacticam,unmatched_t_13,560,195,581,232,571.11487,214.1799,0.8846064805984497,player
130,tacticam,unmatched_t_13,582,241,601,278,592.181,259.87054,0.8751702904701233,player
135,tacticam,unmatched_t_13,544,193,574,231,559.4802,212.4782,0.8962908387184143,player
135,tacticam,unmatched_t_13,528,239,566,275,547.61786,257.46024,0.8900943398475647,player
135,tacticam,unmatched_t_13,574,236,604,277,589.5793,256.9062,0.8885496258735657,player
135,tacticam,unmatched_t_13,615,223,640,272,627.85974,247.9027,0.7856206893920898,player
140,tacticam,unmatched_t_13,623,228,650,272,637.0115,250.87294,0.9000084400177002,player
140,tacticam,unmatched_t_13,576,238,593,279,585.0497,258.89883,0.839884340763092,player
140,tacticam,unmatched_t_13,537,197,558,233,547.6141,215.48071,0.8351825475692749,player
145,tacticam,unmatched_t_13,530,198,550,239,540.619,218.65549,0.8826501965522766,player
145,tacticam,unmatched_t_13,534,233,563,277,549.3271,255.46404,0.880994975566864,player
145,tacticam,unmatched_t_13,572,236,599,279,586.2218,257.8519,0.8622393012046814,player
145,tacticam,unmatched_t_13,627,234,650,277,638.96246,256.06406,0.8598418831825256,player
150,tacticam,unmatched_t_13,583,237,600,281,592.2849,259.4415,0.8356639742851257,player
150,tacticam,unmatched_t_13,635,236,661,279,648.57275,258.14648,0.8236355781555176,player
155,tacticam,unmatched_t_13,584,238,609,285,597.03174,262.1467,0.8737362623214722,player
155,tacticam,unmatched_t_13,550,230,568,276,559.29065,253.60999,0.845356285572052,player
160,tacticam,unmatched_t_13,553,235,578,281,565.7738,258.40906,0.8858674764633179,player
160,tacticam,unmatched_t_13,523,207,546,246,535.3323,226.94978,0.8849745988845825,player
160,tacticam,unmatched_t_13,598,241,611,285,605.11957,263.24347,0.7185994386672974,player
165,tacticam,unmatched_t_13,653,240,677,285,665.42267,263.2411,0.9171990752220154,player
165,tacticam,unmatched_t_13,600,239,625,287,613.0739,263.5231,0.9033071398735046,player
165,tacticam,unmatched_t_13,593,291,608,336,600.9327,314.16058,0.819631814956665,player
170,tacticam,unmatched_t_13,509,294,535,344,522.58075,319.41232,0.9199529886245728,player
175,tacticam,unmatched_t_13,513,296,530,344,522.2342,320.44656,0.8937946557998657,player
180,tacticam,unmatched_t_13,513,295,533,346,523.3177,320.9521,0.8944696187973022,player
185,tacticam,unmatched_t_13,519,297,541,347,530.61707,322.26883,0.8922399282455444,player
190,tacticam,unmatched_t_13,526,296,550,347,538.6615,322.38727,0.9063888788223267,player
195,tacticam,unmatched_t_13,532,296,557,348,544.65216,322.4875,0.9068461656570435,player
200,tacticam,unmatched_t_13,544,299,567,351,555.95984,325.03262,0.8806461095809937,player
0,tacticam,unmatched_t_14,446,211,482,266,464.6944,238.79094,0.9036939740180969,player
5,tacticam,unmatched_t_14,432,205,481,261,456.8838,233.30017,0.9065876007080078,player
10,tacticam,unmatched_t_14,426,203,456,262,441.52582,232.76285,0.907925009727478,player
15,tacticam,unmatched_t_14,416,201,464,256,440.36124,228.86938,0.9116372466087341,player
20,tacticam,unmatched_t_14,421,199,456,258,439.14798,229.11507,0.9195811748504639,player
25,tacticam,unmatched_t_14,430,205,470,261,450.3371,233.41283,0.9202815294265747,player
30,tacticam,unmatched_t_14,449,207,481,264,465.42346,235.84875,0.9156125783920288,player
35,tacticam,unmatched_t_14,463,215,500,268,482.174,242.10931,0.914764404296875,player
40,tacticam,unmatched_t_14,479,219,516,272,497.7018,245.89581,0.9224438071250916,player
45,tacticam,unmatched_t_14,494,226,521,276,508.0072,251.16273,0.8374837040901184,player
50,tacticam,unmatched_t_14,513,228,549,278,531.5492,253.19925,0.9122949838638306,player
55,tacticam,unmatched_t_14,533,236,563,282,548.6041,259.5041,0.8928534984588623,player
60,tacticam,unmatched_t_14,553,236,590,285,571.82416,260.52667,0.9096902012825012,player
65,tacticam,unmatched_t_14,574,242,602,288,588.7198,265.20993,0.9147300720214844,player
70,tacticam,unmatched_t_14,592,246,627,294,609.80225,270.41455,0.9103419184684753,player
75,tacticam,unmatched_t_14,594,250,629,295,611.7813,273.07877,0.9009988307952881,player
80,tacticam,unmatched_t_14,596,252,633,297,614.97925,275.04028,0.9110642671585083,player
85,tacticam,unmatched_t_14,599,249,633,292,616.20264,270.7876,0.9120802283287048,player
90,tacticam,unmatched_t_14,598,248,633,289,615.8341,269.05463,0.9071662425994873,player
95,tacticam,unmatched_t_14,596,248,631,284,613.84894,266.49274,0.8375058174133301,player
100,tacticam,unmatched_t_14,600,246,626,284,613.75214,265.45288,0.906261682510376,player
105,tacticam,unmatched_t_14,592,241,631,283,611.6686,262.39172,0.9227138161659241,player
110,tacticam,unmatched_t_14,579,244,609,283,594.34814,264.39352,0.8047508001327515,player
0,tacticam,unmatched_t_15,1473,224,1504,272,1488.8046,248.31917,0.8906340003013611,player
5,tacticam,unmatched_t_15,1476,223,1507,273,1491.9829,248.44574,0.9117645621299744,player
10,tacticam,unmatched_t_15,1480,226,1512,273,1496.8301,250.22838,0.9015746712684631,player
15,tacticam,unmatched_t_15,1486,226,1517,276,1502.3218,251.44318,0.9141253232955933,player
20,tacticam,unmatched_t_15,1493,233,1520,283,1507.0254,258.29736,0.8887450098991394,player
25,tacticam,unmatched_t_15,1491,234,1524,285,1507.7778,260.3628,0.9184568524360657,player
30,tacticam,unmatched_t_15,1492,247,1514,295,1503.2444,271.5575,0.8893038034439087,player
35,tacticam,unmatched_t_15,1487,252,1522,301,1504.8928,276.68115,0.9187982678413391,player
40,tacticam,unmatched_t_15,1492,262,1514,310,1503.193,286.39316,0.8990045785903931,player
45,tacticam,unmatched_t_15,1490,265,1524,313,1507.4998,289.81793,0.9100261926651001,player
50,tacticam,unmatched_t_15,1503,272,1523,320,1513.0969,296.65347,0.9027232527732849,player
55,tacticam,unmatched_t_15,1510,280,1539,327,1525.0543,303.92194,0.8889345526695251,player
60,tacticam,unmatched_t_15,1524,285,1552,331,1538.4163,308.4885,0.9084070920944214,player
65,tacticam,unmatched_t_15,1538,291,1559,336,1549.441,314.40738,0.8979605436325073,player
70,tacticam,unmatched_t_15,1540,294,1569,342,1554.7877,318.5378,0.9198644161224365,player
75,tacticam,unmatched_t_15,1546,302,1566,345,1556.5005,324.1455,0.8530195355415344,player
80,tacticam,unmatched_t_15,1545,301,1575,347,1560.0238,324.14795,0.9024178385734558,player
85,tacticam,unmatched_t_15,1557,303,1575,348,1566.4589,325.92792,0.8727959990501404,player
90,tacticam,unmatched_t_15,1562,301,1592,348,1577.0767,325.06155,0.9166268706321716,player
0,tacticam,unmatched_t_16,562,95,590,142,576.2701,118.99389,0.7682068347930908,player
5,tacticam,unmatched_t_16,558,92,591,141,574.92206,116.826706,0.9112650156021118,player
10,tacticam,unmatched_t_16,558,95,585,141,572.07996,118.46766,0.9122689962387085,player
15,tacticam,unmatched_t_16,556,93,589,143,572.6174,118.51022,0.9184138774871826,player
20,tacticam,unmatched_t_16,569,103,593,154,581.66406,128.75456,0.9054534435272217,player
25,tacticam,unmatched_t_16,579,110,616,155,597.8865,132.71228,0.9112924933433533,player
30,tacticam,unmatched_t_16,590,123,623,163,606.9626,143.3518,0.8888881206512451,player
35,tacticam,unmatched_t_16,610,133,634,177,622.38226,155.53488,0.858575165271759,player
40,tacticam,unmatched_t_16,623,144,650,185,636.86475,165.11725,0.8810287714004517,player
45,tacticam,unmatched_t_16,622,151,661,192,642.0052,172.23318,0.9017575979232788,player
45,tacticam,unmatched_t_16,562,116,585,148,574.2796,132.38574,0.7256273627281189,player
10,tacticam,unmatched_t_17,945,268,963,327,954.12506,298.00842,0.90676349401474,player
10,tacticam,unmatched_t_17,922,200,952,248,937.20386,224.61356,0.8646085858345032,player
15,tacticam,unmatched_t_17,947,267,982,328,964.97864,298.06,0.9260486364364624,player
20,tacticam,unmatched_t_17,972,271,989,328,980.7981,299.74432,0.8925120234489441,player
25,tacticam,unmatched_t_17,978,274,1013,332,995.9557,303.31885,0.9063903093338013,player
30,tacticam,unmatched_t_17,1004,279,1029,336,1016.66895,308.27814,0.9022368788719177,player
35,tacticam,unmatched_t_17,1020,283,1045,340,1032.9252,312.20605,0.8901239037513733,player
40,tacticam,unmatched_t_17,1041,289,1071,345,1056.8496,317.40674,0.9121537208557129,player
45,tacticam,unmatched_t_17,1065,292,1083,345,1074.864,319.02518,0.8793937563896179,player
50,tacticam,unmatched_t_17,1082,296,1113,349,1097.8086,322.68274,0.9205986261367798,player
55,tacticam,unmatched_t_17,1117,298,1136,351,1127.0228,325.11218,0.9157674312591553,player
60,tacticam,unmatched_t_17,1139,301,1165,354,1152.572,328.02338,0.837270975112915,player
65,tacticam,unmatched_t_17,1169,305,1195,356,1182.344,331.22638,0.9113980531692505,player
20,tacticam,unmatched_t_18,827,150,850,193,839.0311,171.95741,0.889761209487915,player
25,tacticam,unmatched_t_18,816,158,841,202,828.89996,180.40526,0.9082391858100891,player
30,tacticam,unmatched_t_18,805,163,835,207,820.26697,185.86263,0.8999980092048645,player
35,tacticam,unmatched_t_18,793,172,831,216,812.5901,194.47328,0.9136631488800049,player
40,tacticam,unmatched_t_18,787,180,824,220,805.7437,200.22968,0.9122109413146973,player
45,tacticam,unmatched_t_18,782,185,814,229,798.61725,207.21564,0.9151320457458496,player
50,tacticam,unmatched_t_18,779,191,806,235,793.09406,213.63103,0.889290988445282,player
55,tacticam,unmatched_t_18,781,196,799,238,790.5692,217.87074,0.8861445188522339,player
45,tacticam,player_08,358,463,391,522,374.75726,493.04755,0.9074522256851196,player
50,tacticam,player_08,369,459,402,512,386.0637,486.00336,0.8838224411010742,player
55,tacticam,player_08,386,453,430,502,408.47415,477.88898,0.9041926264762878,player
45,tacticam,unmatched_t_20,1879,1039,1906,1080,1892.8444,1059.9292,0.7378449440002441,referee
50,tacticam,unmatched_t_20,1872,1032,1895,1079,1883.9495,1056.0619,0.6977887153625488,referee
55,tacticam,unmatched_t_20,1867,1026,1896,1080,1881.746,1053.3494,0.8911228179931641,referee
60,tacticam,unmatched_t_20,1871,1028,1897,1080,1884.6636,1054.1735,0.875592052936554,referee
65,tacticam,unmatched_t_20,1863,1022,1897,1079,1880.5637,1051.0426,0.7379799485206604,referee
50,tacticam,player_09,578,111,599,153,589.09296,132.58134,0.8081600666046143,referee
55,tacticam,player_09,597,113,621,157,609.5238,135.84828,0.8750535249710083,referee
60,tacticam,player_09,621,121,643,160,632.1258,141.42924,0.899356484413147,referee
65,tacticam,player_09,640,123,664,167,652.5255,145.10852,0.8780773282051086,referee
70,tacticam,player_09,655,125,679,171,667.064,148.64268,0.6589247584342957,referee
60,tacticam,player_07,830,379,859,429,844.70123,404.53006,0.9153468012809753,player
65,tacticam,player_07,847,379,873,429,860.6823,404.5206,0.9026718735694885,player
70,tacticam,player_07,863,379,880,427,871.7178,403.2932,0.8861145377159119,player
75,tacticam,player_07,864,372,892,422,878.7942,397.3906,0.9090401530265808,player
80,tacticam,player_07,871,367,895,416,883.0889,392.1777,0.9016951322555542,player
85,tacticam,player_07,879,362,897,409,888.2538,385.94687,0.9111619591712952,player
90,tacticam,player_07,883,353,907,400,895.6108,377.29,0.7949697375297546,player
95,tacticam,player_07,895,346,913,395,904.38776,370.88626,0.8441608548164368,player
60,tacticam,unmatched_t_23,672,175,699,221,686.2013,198.53696,0.8777009844779968,player
65,tacticam,unmatched_t_23,689,185,717,227,703.26697,206.3373,0.8827835917472839,player
70,tacticam,unmatched_t_23,696,192,725,235,710.66284,213.8919,0.9022276997566223,player
75,tacticam,unmatched_t_23,693,200,721,241,707.7563,220.91089,0.9114251732826233,player
75,tacticam,unmatched_t_24,1201,313,1231,362,1216.4034,337.78525,0.9173025488853455,player
80,tacticam,unmatched_t_24,1224,314,1239,362,1232.3027,338.38354,0.8912164568901062,player
85,tacticam,unmatched_t_24,1233,313,1258,362,1245.8652,337.73004,0.8968585729598999,player
90,tacticam,unmatched_t_24,1254,311,1279,360,1267.0615,336.25647,0.91289883852005,player
95,tacticam,unmatched_t_24,1275,311,1292,360,1284.075,335.93164,0.8916277885437012,player
100,tacticam,unmatched_t_24,1283,311,1311,360,1297.9434,335.85202,0.9303191900253296,player
105,tacticam,unmatched_t_24,1299,306,1317,355,1308.6135,331.34274,0.8872271180152893,player
110,tacticam,unmatched_t_24,1298,306,1318,357,1308.6409,332.43707,0.8917726278305054,player
115,tacticam,unmatched_t_24,1296,304,1324,354,1310.3184,329.56586,0.9013476967811584,player
120,tacticam,unmatched_t_24,1300,304,1316,354,1308.8177,329.71893,0.892146646976471,player
125,tacticam,unmatched_t_24,1294,305,1318,355,1306.8774,330.1497,0.904604971408844,player
130,tacticam,unmatched_t_24,1303,308,1328,355,1315.8429,331.66943,0.9128431081771851,player
135,tacticam,unmatched_t_24,1317,307,1333,356,1325.8091,331.83398,0.8745636343955994,player
140,tacticam,unmatched_t_24,1319,306,1345,356,1332.2439,331.78693,0.9039453864097595,player
145,tacticam,unmatched_t_24,1333,307,1358,356,1345.6122,332.0778,0.8908390402793884,player
150,tacticam,unmatched_t_24,1349,307,1366,357,1357.9432,332.20892,0.8858623504638672,player
155,tacticam,unmatched_t_24,1356,307,1383,357,1369.8481,332.67065,0.9107767343521118,player
160,tacticam,unmatched_t_24,1374,306,1393,358,1383.5371,332.47046,0.8940432071685791,player
85,tacticam,player_11,1833,1008,1869,1072,1851.7885,1040.5874,0.8835046291351318,referee
90,tacticam,player_11,1838,1007,1870,1076,1854.2985,1041.8701,0.8408220410346985,referee
95,tacticam,player_11,1836,1010,1875,1073,1856.0094,1042.1342,0.8801364898681641,referee
100,tacticam,player_11,1837,1006,1872,1077,1854.7844,1041.8218,0.887305736541748,referee
105,tacticam,player_11,1835,1003,1863,1070,1849.2015,1037.139,0.7033612728118896,referee
110,tacticam,player_11,1818,1002,1855,1072,1836.9928,1037.7725,0.5048397183418274,referee
115,tacticam,player_11,1820,998,1847,1062,1833.9034,1030.4316,0.810865044593811,referee
85,tacticam,unmatched_t_26,666,123,687,170,677.02795,146.78342,0.7737230062484741,referee
90,tacticam,unmatched_t_26,668,126,689,166,679.04663,146.3284,0.7285552024841309,referee
95,tacticam,unmatched_t_26,671,124,690,164,681.0443,144.49709,0.8525949120521545,referee
100,tacticam,unmatched_t_26,675,123,693,159,684.4164,141.4144,0.8931235671043396,referee
105,tacticam,unmatched_t_26,673,117,694,154,684.06805,135.76747,0.8802187442779541,referee
110,tacticam,unmatched_t_26,667,117,688,155,677.7246,136.18172,0.8517481684684753,referee
85,tacticam,player_12,58,332,86,384,72.15773,358.29877,0.6773239970207214,goalkeeper
90,tacticam,player_12,86,329,109,378,97.7168,354.0726,0.6356488466262817,goalkeeper
95,tacticam,player_12,115,324,132,376,124.32526,350.66437,0.5175744891166687,goalkeeper
100,tacticam,player_12,136,322,157,372,147.12402,347.76135,0.800131618976593,goalkeeper
105,tacticam,player_12,113,302,128,349,121.21596,326.01505,0.6289653182029724,goalkeeper
100,tacticam,unmatched_t_28,1579,304,1609,349,1594.7302,327.3089,0.9050112366676331,player
105,tacticam,unmatched_t_28,1585,300,1604,345,1595.0519,323.04645,0.8900335431098938,player
110,tacticam,unmatched_t_28,1581,300,1604,348,1593.0729,324.49173,0.8954325318336487,player
115,tacticam,unmatched_t_28,1575,296,1593,347,1584.0518,321.7377,0.8653632402420044,player
120,tacticam,unmatched_t_28,1568,300,1587,345,1577.9066,322.9231,0.8796993494033813,player
125,tacticam,unmatched_t_28,1559,297,1585,344,1572.6101,321.1311,0.9027129411697388,player
130,tacticam,unmatched_t_28,1566,298,1588,344,1577.6138,321.9049,0.8902084827423096,player
135,tacticam,unmatched_t_28,1569,298,1592,344,1581.2036,321.81473,0.8876789808273315,player
140,tacticam,unmatched_t_28,1575,300,1604,345,1589.9381,323.0876,0.9071056246757507,player
145,tacticam,unmatched_t_28,1591,299,1608,345,1600.0214,322.73212,0.8759247064590454,player
150,tacticam,unmatched_t_28,1597,300,1624,346,1610.9044,323.82098,0.9023315906524658,player
155,tacticam,unmatched_t_28,1615,301,1637,348,1626.621,325.30063,0.8949378728866577,player
160,tacticam,unmatched_t_28,1629,303,1647,350,1638.69,327.0428,0.8761025071144104,player
165,tacticam,unmatched_t_28,1634,304,1662,350,1648.6505,327.8437,0.9048755168914795,player
170,tacticam,unmatched_t_28,1650,305,1676,352,1663.3013,329.1861,0.8991879224777222,player
175,tacticam,unmatched_t_28,1652,294,1669,350,1660.6106,322.74033,0.8637195229530334,player
180,tacticam,unmatched_t_28,1647,297,1670,350,1658.6964,324.13522,0.8819654583930969,player
185,tacticam,unmatched_t_28,1647,304,1677,354,1662.0654,329.61084,0.9028679728507996,player
190,tacticam,unmatched_t_28,1648,301,1668,354,1658.3564,327.66592,0.8522348999977112,player
195,tacticam,unmatched_t_28,1643,308,1666,357,1654.7029,332.86676,0.8968003988265991,player
200,tacticam,unmatched_t_28,1637,297,1661,352,1649.6052,325.36786,0.8981913924217224,player
100,tacticam,unmatched_t_29,459,312,484,355,472.23126,333.91693,0.8292288184165955,player
105,tacticam,unmatched_t_29,454,314,478,357,466.48047,335.88043,0.8935867547988892,player
110,tacticam,unmatched_t_29,457,315,489,356,473.8872,335.83206,0.9178984761238098,player
110,tacticam,unmatched_t_29,443,299,464,335,454.12418,317.30957,0.8399372696876526,player
115,tacticam,unmatched_t_29,432,293,461,328,446.86615,311.1574,0.9047050476074219,player
115,tacticam,unmatched_t_29,459,305,482,348,471.12146,326.9617,0.8839319348335266,player
120,tacticam,unmatched_t_29,449,307,483,348,466.7384,327.88638,0.9031320810317993,player
120,tacticam,unmatched_t_29,436,291,460,328,448.70142,309.8728,0.8841135501861572,player
125,tacticam,unmatched_t_29,447,290,480,347,464.00967,318.9408,0.8971043229103088,player
130,tacticam,unmatched_t_29,452,294,473,343,463.0242,318.83936,0.841131865978241,player
130,tacticam,unmatched_t_29,460,285,478,330,469.92563,308.13806,0.7908788323402405,player
135,tacticam,unmatched_t_29,451,296,479,342,465.82355,319.26178,0.9023925065994263,player
135,tacticam,unmatched_t_29,477,285,494,330,485.83862,307.743,0.8626591563224792,player
140,tacticam,unmatched_t_29,464,290,489,341,476.52972,316.182,0.8942115902900696,player
140,tacticam,unmatched_t_29,494,286,509,333,502.17105,310.23444,0.8865465521812439,player
145,tacticam,unmatched_t_29,513,288,527,336,520.3852,312.21075,0.8854472041130066,player
150,tacticam,unmatched_t_29,533,289,551,335,542.037,312.68793,0.917366623878479,player
150,tacticam,unmatched_t_29,475,294,503,340,489.49997,317.4861,0.8998787999153137,player
155,tacticam,unmatched_t_29,486,289,502,339,494.728,314.75934,0.9113401174545288,player
155,tacticam,unmatched_t_29,555,291,571,337,563.56396,314.60654,0.8742146492004395,player
160,tacticam,unmatched_t_29,600,323,632,371,616.3269,347.65558,0.9170973896980286,player
160,tacticam,unmatched_t_29,575,292,591,337,583.5155,315.4369,0.876086950302124,player
165,tacticam,unmatched_t_29,504,295,520,342,512.5129,318.91968,0.8881674408912659,player
